Lead_1,Lead_2,Lead_3,Lead_4,Lead_5,Lead_6,Lead_7,Lead_8,Lead_9,Lead_10,Lead_11,Lead_12
0.4967141530112327,-0.20866837122046583,1.1888062411931566,0.5598117619307609,1.914904504978405,-2.0593542797751767,-0.1863535461024663,0.5922446040804317,-1.0441285405370946,1.2591913610888714,1.3427346255746524,-0.15122661604354168
-0.13826430117118466,-0.3126684457323573,-0.6650459180031121,0.14262139266888282,-1.0824410437804357,-0.07777963100956568,0.9756260594983872,-0.1830775224038034,0.5685440571303481,1.82777077059649,-1.1235458193212489,0.518509740511823
0.6476885381006925,0.857898825291343,-0.8557425799515072,1.0867589770265649,-1.208351949495599,-2.171124377556448,1.1268019242896752,0.22368082386268154,0.902374362768014,-0.11033970737795651,-1.6710108324322954,0.48244109152130593
1.5230298564080254,0.5535695310677933,-1.185921599186856,0.6712596660773543,-0.6642809744743209,0.09884350838950627,0.3939368139952677,-1.687023037718727,1.2274760735542907,-0.5636384644669592,1.3278584930998667,0.5947156149863272
-0.23415337472333597,-0.2573000006177896,0.18291456362025593,-1.3803898467240674,-0.7022972131912357,0.8540702507119534,1.0172413511892788,0.661352044831807,-0.268751130392931,2.1870672847682187,-0.6173613951692282,-1.76874371200963
-0.23413695694918055,1.0821123129931407,-1.8537322412191233,-0.8072777700103707,0.5262858686819794,0.2794155346036323,-2.112888358164718,-0.3955389205927723,0.46950285779807266,1.1210821493512841,1.3448824875027374,1.1970639124022735
1.5792128155073915,-0.12903411512978377,0.46215409605967733,1.3653287482758214,-0.4217118518435028,0.9381093589705979,-0.23052941168065752,-0.8073787727617568,0.8558266557769144,0.01249074688406641,-1.7919618551381415,-1.703310443676052
0.7674347291529088,-0.8516621743343933,-0.10919309450055267,-0.203298244576805,-1.5478404612786616,1.9648269416599147,-3.0805987271739275,1.314231839836257,-1.3510592496124665,0.6499616297085027,1.405156120266492,-0.7508948636767008
-0.4694743859349521,-0.7589706989033448,1.1346396998210568,1.1875918180180127,0.8915784566951168,-0.14353843726200877,-1.746093664567248,0.27358082267759304,0.2777715181630025,-1.044976174752692,1.0733522953771848,0.1953165002308043
0.5425600435859647,-0.978740836309766,-0.6719173104649906,-0.14968094791531705,-1.7599519260721297,2.807650783278881,-0.5460144969849473,-0.6654309301806954,0.9043472748664299,1.1094188199272383,0.5405635765509608,-0.029411356119098966
-0.46341769281246226,-0.2724100166036872,-0.20331828541750677,-0.9676564282885214,-1.0712182230107092,0.2126699561701546,-0.665384438996181,-0.6043931462494799,0.5103914454092845,-1.8000303928315362,-2.0042578988154265,1.4187215922460124
-0.46572975357025687,1.233724278336193,1.1222033332933687,-0.3032607776667061,-1.6227065707438688,0.9491650626903592,0.04141028914247959,0.3659063396404938,-0.08064666835778542,1.0706421398398702,-0.3624065968349841,-1.1707854744903794
0.24196227156603412,-0.8050951810305088,1.3831356467781524,-0.9680497955496961,0.20712127707087358,-0.6110627145650674,-0.020650511602989502,0.28817129647396195,2.6099451673236866,-0.7217108680904613,1.00751269295768,-0.36409334364048657
-1.913280244657798,0.1884757610181029,-0.68015236575182,-0.5655527624024238,0.18604771215121202,1.619313979630682,0.13374242998123173,0.029425051424444515,1.930518667546418,-1.6538786000320556,-1.6869987056300342,-1.969284491547744
-1.7249178325130328,-0.6566893456274132,0.1817812325871601,0.20092570656524597,1.9164543210163532,1.0417101985426294,0.17470964863067906,-1.2033563885959544,0.00939574467630873,-2.001374771086308,-0.5223473764246763,0.13160037952327958
-0.5622875292409727,-0.26030904127143756,0.2944189776840481,0.5116050903690205,0.9138266561455501,1.4714513025679976,0.33292272460297095,-1.0554640201092618,-0.18972679401771703,-0.4761525795312883,0.3964489382238101,-0.20808653399467175
-1.0128311203344238,-1.5100412119852522,0.3736534056211483,-1.5901913232542981,1.4416461833422005,0.05450442177395479,-0.9590446774119618,-0.748313978166258,0.7002786482026319,0.7111138257749583,-1.1589729870341288,-1.2399978237070963
0.3142473325952739,-0.2205382291565374,-0.26257565931562216,-0.01736800750909817,0.2886096512984931,-1.2554175643832894,-0.7247923193638015,-0.19614643075273572,-0.05752883077561697,-1.3898918614587392,1.3005022765450058,1.3091825381393059
-0.9080240755212109,-0.19370537980496205,1.2813833981236349,-0.5866157355597524,-0.9769318210905635,0.4603974396254061,-0.036878059294752734,-0.04131106310784013,1.271542408612589,-1.2355725894423146,1.1026074187856711,1.0799932377458739
-1.4123037013352915,0.5402879440356954,-1.8897034836215454,-0.6484148089588124,0.1281076019934963,-1.6970198133235157,-0.021342950672923657,-0.15997102573488056,-1.2672534126181327,-0.49422048151866427,0.2421909937268631,0.07208628332284155
1.465648768921554,0.22328091325537056,-0.421130234801084,0.13268461913307683,0.5924210073873067,-0.336185803621952,-1.0819273652962986,-0.11424496107048325,-0.24069964787718579,0.8075530144855749,0.43402575808919197,1.1384913398303795
-0.22577630048653566,-1.1983921249520453,0.4479307327729469,-0.550451872689212,0.7038073822515748,0.19108043663225058,1.0815593810130513,1.8812455979210698,0.6852460373710546,0.9325294858465353,-0.5404739546294228,-0.09243403323239652
0.06752820468792384,1.0841982440435427,0.45722481194934356,1.382137994846674,-0.47241214410834226,2.3772242925107676,0.7248006775508257,0.8492500865931712,1.0037482481462472,0.1398702657020494,0.589707997782794,0.7137487808535221
-1.4247481862134568,0.21030304022199536,1.352759030614763,1.1880618762510602,0.48878647378239914,0.3185486119419406,-0.8597166853631285,1.1882167565482367,-1.4809177057252645,0.9833696334909083,-0.5977195100040393,0.8630997485584352
-0.5443827245251827,0.19839351717748668,1.198225393201287,1.1818282939420395,-0.9330279708412645,0.13953746908303924,-0.2083660129166857,0.46426399156397974,-0.9540629221345474,0.6876107354110753,-0.19678124887278212,-1.068602965290333
0.11092258970986608,-0.009182353385138937,-0.28554162530722377,-0.49491019549030185,-1.043277594110717,-0.06303242403529276,2.0095396507971155,0.07240267231624782,-1.6762594209957002,-0.4169872957668561,-0.4924088711032832,0.43246120729580656
-1.1509935774223028,-0.5177574472222197,1.2998712435306046,-0.9624988349193223,-1.1157847113854849,-1.3420909047650176,0.1605770378342815,0.4099582396142124,-0.873178447309926,0.9095121105888697,1.4355255703164822,0.1683891058260276
0.37569801834567196,0.2178023397487261,-0.7140417437774549,0.08202992938811553,0.02462598855679703,0.08582584001300768,0.3956859552000656,0.22582017261543996,-1.2772144466332902,-1.284177486358534,1.207058680288627,-1.0240965301057563
-0.600638689918805,0.4755884359285824,0.9308873827918375,-0.1503483662862672,-1.1778363550763036,0.10288267613677246,-0.6089355511311296,0.8079782086115529,0.5391310979629965,0.4864863982101155,-1.0034453925741176,-1.27746468933877
-0.2916937497932768,-1.746895691345555,1.8105224784209932,-0.6088231624233649,-0.42474438987100777,-0.9686084954537172,-0.3131121085283415,-0.9751404666484338,0.22900455229064812,-1.1660143893757533,1.3376246037797381,0.4978987102578037
-0.6017066122293969,-0.5387608373460957,1.2149441068549691,-1.1757344466669615,0.902916551413958,-1.1867456144283648,1.5113259857834025,0.7247470946164272,-0.15382911261425813,0.14280053938900147,-0.7980179462338344,-0.2819141697510571
1.8522781845089378,-0.2549469704035893,0.10577038352412323,-0.04151796926807157,-1.029129678078305,-0.4815706827677333,0.11329442729253622,0.16705866877730188,0.026094801463353058,1.2185677005298081,1.852869992053925,-1.464895552105599
-0.013497224737933921,0.25617060569427813,-0.3317787717721222,-0.4040694502524733,-0.5043120335043169,0.06493297857269315,-0.0709282188728815,-1.807087037649139,1.1942395689071446,0.21319817991515186,1.5709505877366547,0.5794804912203171
-1.0577109289559004,1.193311005927126,-1.5285912962592862,0.6883470370380197,0.07163127677616955,-0.45755418138145815,0.007641085936465705,0.08572168663109299,-1.0422690863226234,-0.012577649742340179,2.192772324310873,0.9348359295602436
0.822544912103189,-0.7717408145967823,0.310539637914204,0.6651060515214794,0.24688690153226664,-1.0508754496515214,2.5453827884151843,-1.3062178008891838,-1.9302015856133403,0.22603109949750366,0.2929450915054078,-1.1710611046717783
-1.2208436499710222,-0.497961846817842,-1.1152172279709192,1.100799805422717,-0.499290590805561,0.2892722520043055,0.03980750314788466,-0.5349976733860501,0.7105118805130289,0.663309492084395,-0.2804884172460294,-0.0015443343551908534
0.2088635950047554,-0.5125341106465501,-0.7931346636139368,-1.2592955518800382,0.786860068735157,0.5388668241692289,-0.8300766992136013,-0.1591906597549413,-0.3909637044602697,2.1340020186585695,-0.3027632771364105,1.518425247654903
-1.9596701238797756,-0.8015275901045416,-1.1907458007366716,0.40105830769363265,0.5904523007847245,0.12129770922223503,-0.6553509016152382,-1.5071018688416722,-1.0184351933633606,0.6524406704269764,0.37518181267938394,-0.9114010807252625
-1.3281860488984305,-0.34718649511226246,-0.46039233265665513,-0.7274657062336721,1.1398566043617029,-0.5629827138769333,0.7807560023881039,-0.05374118290622152,0.5540113121563981,-0.5025138290322683,-1.0140175222317533,1.7071753646821257
0.19686123586912352,0.7708022199879712,-0.027969414486982293,-1.2204142108110847,-0.08160192434705991,0.5948410212322582,-1.4284811266467767,0.06846807707050838,-1.9676462050816668,-0.20865295302311823,-2.4096331031055223,-0.3238119975841968
0.7384665799954104,-1.0538354953643456,0.27361458116570514,-0.4286022369487101,-0.5128188094563434,-0.1905372897269811,0.45058298146422965,0.7550737317968852,-0.8575884321518841,-0.9011266168092057,-0.3996643405718927,-0.07017665590093163
0.1713682811899705,0.4278143951529032,-0.6005066354139633,1.0687049801346178,-0.682632022012122,-1.1890837073451495,-0.7238175276494426,-0.45376535028420467,-2.388656282942905,-1.2392381475108456,0.04092791367631959,-1.3946633208200576
-0.11564828238824053,-1.7019022300183355,1.0692837063951832,-0.3723183535704842,0.3070275179293628,1.0362443550013984,-1.8587695564520077,0.2744750043194891,0.2590952031485265,-2.4324761624126996,0.5555265359780684,-1.3581598434827757
-0.3011036955892888,-0.5613379964422059,-0.20820525798996595,1.5654546599591121,-0.3771557828112729,0.35350801926648995,-0.9800722169135948,-0.09541274911381074,1.5736901716218077,-0.4616020915548006,0.39722441017595084,-0.6559623538321185
-1.4785219903674274,-0.32948930021798606,-0.7877224332655192,0.5488785155203335,-0.5691697776807892,-0.11929030569573905,0.02753380967865958,-0.4182707362016437,-0.5731786762622282,-1.404437613866566,0.1408273517641376,0.8856631329314649
-0.7198442083947086,1.6748596729140648,0.22629226724343637,-0.394090478980577,-0.4482872642453222,-1.571052204834725,1.3951673934928166,-1.6705772951403695,-0.7915442131196841,0.09705332808486404,1.1694708689656919,2.3405853859589527
-0.4606387709597875,-0.274802304752688,1.963552833543816,1.1600484289064086,-0.6836904851242519,-0.7448602791352117,0.9133294119466377,-0.11160030732949783,1.7845537265441862,-0.5094747513872037,-0.8726221821472027,2.605920553783361
1.0571222262189157,-2.2012434734509183,0.33516056653511783,0.4453967721142857,0.19902111276273207,2.018565712382927,-0.29369022617075313,0.7445124974025028,0.6274352503185865,-1.0855217533233876,-0.6720245046063549,-0.12324889256221185
0.3436182895684614,-1.9988889068612499,-0.3628556273736071,-0.9325593884467054,-1.412583182544061,-1.508342061880697,0.9721870698180928,-0.9337167905851166,2.38043916047016,-2.1035053965101365,2.1091745676805314,-0.356428710603241
-1.763040155362734,0.03402958634668099,-1.527461356118704,1.8588026355805152,0.3030162924749628,-0.25134927964169246,-0.3567798292390546,-0.21778386129827348,0.16080274302737832,-0.34933878737862656,-3.183769318003369,-0.9842460972189785
0.324083969394795,0.6137708557899086,-0.21941232097207036,0.2594788230864766,0.6765487604029504,-0.016335762353619776,-1.4665115847458894,-0.07048732642763517,0.2266371932341416,-1.7523840385658507,1.119031821951109,1.1146941793317842
-0.38508228041631654,0.3754558576272528,0.23492812508811559,0.018796191985491827,-0.5808791381772977,0.32047678941155466,0.02108763563267661,1.1024406317817634,1.4448295108561842,0.7061618482851154,0.5634098438427505,-0.7260490811586038
-0.6769220003059587,0.1675701058009903,-0.38758089125557005,-0.8555326699056159,1.922036939606547,-1.497170935826414,-1.5059339950067847,0.030107823856040616,-0.14862816347112628,0.25489756942832553,-0.0013835442273076896,-0.23719470932079265
0.6116762888408679,1.1622595975056669,-1.6653846382409996,1.1795382676077382,0.017621310976853315,0.1741762564046003,0.7914083074850622,0.28808737531309103,0.24719601791474932,-0.22679841055255318,0.8961706650043787,0.4969572742194117
1.030999522495951,-0.5395912207371316,-0.8505653895034339,0.5172754273613065,-1.5613429830998886,-1.6861054624716796,0.8058800890068776,-0.008656047063539419,-2.4212987370397947,1.450747259655328,0.718492679587117,0.4513381636405313
0.9312801191161986,0.8949105560268252,1.4545384608877576,0.6292381802952409,-0.28124290633667054,0.09742879619551134,-0.8799699395302623,-0.4923058249734765,1.7377038231896242,0.00982651224218834,-1.4592994002832116,-0.6105065552053671
-0.8392175232226385,-1.6320148850264173,1.434001003730461,-0.5075313435257685,0.06265614493579669,-0.6523979190095824,0.14559750682566203,-1.1344739175575103,0.39087414813768584,0.38608215849825045,-0.97392110188522,-0.09513713714677019
-0.3092123758512146,-0.9049478329380662,-0.8866391692045981,0.8341005719100684,0.4489675555702139,-0.8658692669178103,0.1360492341914411,-0.2850720974046158,-0.10737609967119621,0.6874644521900439,-0.4806818968494382,-0.5838317264989421
0.33126343140356396,-1.8070413949318163,0.6727567871994219,0.9118135935708017,-0.2574305241108466,0.8348171586675873,0.8719633817672413,0.3933593044592069,0.9073450078788112,-0.5168823517014675,-2.1212570635911003,-0.8324783131974735
0.9755451271223592,-0.27484530066979224,-1.1785727847701737,-0.6687782387811225,-1.0115702757043907,-0.2356062433638822,-1.245068253983848,0.12307636799957726,-1.18146108671505,-0.511290776748995,-0.008640706379858427,-1.0252104978476322
-0.47917423784528995,-0.04626121726634254,1.4043162819949524,-1.416990139680991,-1.0949806181122828,0.47371080490757145,0.5994875235681804,1.4795169297141542,-0.5513785580646275,0.04144692013958602,0.6375129739336752,-1.471578825612917
-0.18565897666381712,0.11410149222651991,0.24523584789423636,0.581373059338924,-0.6535992851816712,0.5068269113778173,-1.3167692510055098,0.9458520366171795,0.553335573294976,-1.3465250496228147,1.1657322783322879,0.3619157649461569
-1.1063349740060282,0.06188335288713521,0.9496414986165338,-1.5733469496057397,-0.5577753625187629,1.269953488955102,0.7771887376728707,1.240557900521476,0.0440261614115237,1.7853138458336548,0.07796969482795875,-0.24065488631835247
-1.1962066240806708,-0.927553330811728,-1.715093347182539,0.15201577783777934,-1.1349741648992573,-1.2082577416210247,1.0626974013331458,-2.0322766096512854,0.4466315318407984,0.16077814530858084,-0.7495701503493551,-1.135529084198047
0.812525822394198,-0.19024084441321568,0.6776371019248881,-0.4472451047873071,-0.7328131611036991,0.9190156625197566,-0.6695913936398925,1.5793342523839542,0.24930378417426355,-0.20094151076524527,0.22400476673544956,-1.2278870875934722
1.356240028570823,-1.4974466686057486,-0.007674063684503472,1.218665210788921,0.6594585244393549,0.016461622438046965,1.2191288665415394,0.2668115953271454,0.6305432162630155,2.08552697237257,-0.07872822033875054,-1.2435435876809655
-0.07201012158033385,1.3632289751322504,0.8519290707908426,-0.39284389076720727,1.6484126076944867,-0.3781245803695937,-1.5740329630187886,0.4089254624218011,-1.3208023617895444,-1.1014925644982552,0.7850813130675053,-0.6121516230332599
1.0035328978920242,-0.303626072898001,0.9148677980978497,1.1072729720038041,0.7554617138709632,-1.1492505191902824,1.0995834452105484,0.8960273456611808,1.2781448021721558,1.5361507237389416,-0.045381350768805284,1.125671663737768
0.36163602504763415,-0.4888861190436912,0.06578468947474944,-0.5142094443630262,1.3058610861868123,0.6065908615428617,1.4384562381626407,0.021317308413626567,-0.483886254119228,0.8132937997809931,0.889455402301403,-0.681282298816752
-0.6451197546051243,1.5889403284440828,-0.6008296390959147,0.999991005059611,0.9741184682336981,-0.9222245213338853,0.34581519415153167,-1.070380547503318,0.057732462515474814,1.1170294883627985,-0.26142102482932733,0.5576369254873667
0.36139560550841393,-1.2422465335492292,0.7796961821794943,2.0603415438368318,0.8331303283983444,0.517806586977143,-0.19552578102936102,1.4474076331296724,-0.6007757755261639,-0.17554987460042074,1.2902264861784574,1.5605442129619929
1.5380365664659692,-1.125587114031969,-0.06015449940512768,-1.0680471383662404,-0.33779626305732835,1.9278307729671322,0.312419820099923,-0.768222060123887,-0.2874052207529613,0.05586532144432558,0.1775444915238775,0.16847541858996823
-0.03582603910995154,-1.0962203248685651,-0.8727849535276425,0.29203572173090797,0.14091087838694719,0.9799770403593283,-0.6037583687311271,-0.9857173794825126,0.22909393606207865,-0.34329331807607655,-0.5978874623118777,-0.7648465839916058
1.5646436558140062,-0.0678713816994819,-0.9201522314576858,2.748782415910065,-0.4206193424560216,1.391434325150649,2.624626679162744,-0.23430091500583808,0.7351687140565715,0.99634220813059,-0.33313518701808686,-0.0894924963341311
-2.6197451040897444,0.4316316296375973,-1.4771644163123816,0.06658882690292169,-0.219107162333627,-0.7190047772250318,-0.5865312904342913,-0.3860039345465349,0.9012310861943775,0.39173568964366073,0.7270427689468314,-0.04334349465429186
0.8219025043752238,0.7396754681178337,-0.5102911595630633,0.061788270229648265,0.06816710038658609,0.762733046131995,1.3174011696573185,0.003806834228125691,0.4325112858277171,-0.558485160641208,-1.2707247376033703,1.7276293452559706
